  24253 -                 1999 XX120 15.1   0.450    2.59  0.24   - -                  2.583      - -.99 0.10 2  W     - - - -
  24260 Krivan            1999 XW127 12.7   0.15     8.36  0.21   - -                  3.318      - -.99 0.42 3  -     - - - -
  24275 -                 1999 XW167 11.1   0.15    33.54  0.057  - -                 57.98       - -.99 0.32 2- -     - - - -
  24290 -                 1999 XS190 14.66  1.000    6.51  0.057  - -                  5.361      - -.99 0.49 2  -     - - - Y
  24301 Gural             1999 XZ233 15.24  0.925    4.99  0.057  - -                  7.6564     - -.99 0.53 2  -     - - - Y
  24304 Lynnrice          1999 YZ    15.36  0.085    2.30  0.24   - -                  6.139      - -.99 0.13 2  -     - - - Y
  24318 Vivianlee         2000 AE14  14.82  0.310    3.15  0.21   - -                  2.9095     - -.99 0.26 2  -     - - - Y
  24344 Brianbarnett      2000 AB99  16.06  0.750    1.66  0.24   - -                  6.6463     - -.99 0.42 2  -     - - - Y
  24391 -                 2000 AU178 13.0   0.15     7.28  0.21   - -                  5.436      - -.99 0.35 2  -     - - - -
  24393 -                 2000 AG183 14.2   0.15     8.05  0.057  - -               -999.99999999 - -.99 0.40 -  N     - - - -
  24404 -                 2000 AB194 13.4   1.000    7.41  0.14   - -                  3.7206     - -.99 0.54 2  -     - - - Y
  24415 -                 2000 AA251 14.26  0.485    6.60  0.08   - -                  6.6542     - -.99 0.62 2  -     - - - Y
  24416 -                 2000 BF2   14.2   0.350    6.79  0.08   - -                  6.2647     - -.99 0.37 2  -     - - - Y
  24442 -                 2000 GM122 15.19  0.240    2.72  0.20   - -                 10.5314     - -.99 0.50 2  -     - - - Y
  24443 -                 2000 OG    16.4   0.15     1.56  0.20   - -                  4.069      - -.99 0.11 2  A     - - - -
  24445 -                 2000 PM8   14.7   0.15     3.41  0.20   - -                  6.811      - 0.19 0.95 3  -     - - - -
  24446 -                 2000 PR25  11.0   0.15    35.12  0.057  - -                 10.74       - -.99 0.29 3- -     - - - -
  24448 -                 2000 QE42  11.4   0.15    29.21  0.057  - -                  8.33       - -.99 0.20 2+ -     - - - -
  24451 -                 2000 QS104 10.3   0.15    48.48  0.057  - -                 17.18       - 0.03 0.17 2+ -     - - - -
  24454 -                 2000 QF198 11.4   0.15    29.21  0.057  > -                500.         > -.99 0.4  2- -     - - - -
  24459 -                 2000 RF103 12.21  0.150   20.14  0.057  - -                  6.6473     - -.99 0.24 2  -     - - - Y
  24465 -                 2000 SX155 14.9   0.15     2.54  0.30   - -                  5.71       - 0.13 0.21 2  -     - - - -
  24466 -                 2000 SC156 13.92  1.000    9.15  0.057  - -                271.9232     - -.99 0.63 2  -     - - - Y
  24470 -                 2000 SJ310 10.9   0.15    36.78  0.057  - -                 11.60       - -.99 0.30 3- -     - - - -
  24471 -                 2000 SH313 11.56  0.145   27.20  0.057  - -                344.1436     - -.99 0.75 2  -     - - - Y
  24475 -                 2000 VN2   16.3   0.15     1.63  0.20   - -               -999.99999999 - -.99 0.04 -  N     - - - -
  24478 -                 2000 WC145 12.5   0.15    17.60  0.057  - -                 16.13       - -.99 0.43 3- -     - - - -
  24499 -                 2001 AL30  14.28  0.235    7.75  0.057  - -                  9.2189     - -.99 0.07 1  -     - - - Y
  24516 -                 2001 BB66  14.21  0.15     6.05  0.10   - -                  3.86       - -.99 0.11 2  -     - - - Y
  24523 Sanaraoof         2001 CV3   15.52  0.650    2.14  0.24   - -                  3.8031     - -.99 0.09 1  -     - - - Y
  24527 -                 2001 CA6   15.84  0.15     1.84  0.24   - -               -999.99999999 - -.99 0.75 -  -     - - - Y
  24530 -                 2001 CP18  11.6   0.15    26.64  0.057  - -                 45.2        - -.99 0.35 2- -     - - - -
  24607 Sevnatu           1977 PC1   14.3   0.15     4.10  0.20   - -                  6.08       - -.99 0.71 3  -     - - - -
  24615 -                 1978 VO5   15.54  0.15     2.12  0.24   - -                 11.03       - -.99 0.21 2  -     - - - Y
  24643 MacCready         1984 SS    13.8   0.15     4.82  0.23   - -                  4.5070     - -.99 0.11 2  N     - - - -
  24654 Fossett           1987 KL    14.5   0.15     3.05  0.30   - -                  6.003      - 0.52 0.8  3  -     - - - -
  24683 -                 1990 DV3   14.1   0.15     4.19  0.23   - -                 10.0        - -.99 0.56 2  -     - - - -
  24689 -                 1990 OH1   12.8   0.15    15.33  0.057  - -               -999.99999999 - -.99 0.38 -  N     - - - -
  24702 -                 1991 OR    14.8   0.15     2.66  0.30   - -                 59.5        - -.99 0.19 2- T0    - - - -
  24706 -                 1991 PA5   15.56  0.15     2.10  0.24   - -                  4.47       - -.99 0.21 2  -     - - - Y
  24730 -                 1991 VM5   13.8   0.15     4.71  0.24   - -               -999.99999999 - -.99 -.99 -  N     - - - -
  24783 -                 1993 SQ13  15.28  0.15     4.89  0.057  - -                  4.19       - -.99 0.28 2  -     - - - Y
  24814 -                 1994 VW1   14.8   0.15     3.26  0.20   - -                  4.533      - -.99 0.05 2  -     - - - -
  24815 -                 1994 VQ6   15.4   0.15     2.02  0.30   - -                 31.17       - -.99 0.53 3  -     - - - -
  24819 -                 1994 XY4   14.8   0.15     3.26  0.20   - -                 27.73       - -.99 0.04 2- A     - - - -
  24827 Maryphil          1995 RA    13.1   0.15     6.65  0.23   - -                 11.653      - -.99 0.44 3- -     - - - -
  24835 -                 1995 SM55   4.54  0.15   519.43  0.10   - -                  8.08       - -.99 0.19 2  2A    - - - -
  24844 -                 1995 VM1   13.9   0.15     9.24  0.057  - -                  5.353      - -.99 0.25 2+ -     - - - -
  24856 Messidoro         1996 AA4   15.52  0.15     4.38  0.057  - -                  2.39       - -.99 0.20 2  -     - - - Y
  24869 -                 1996 FZ    14.3   0.15     7.68  0.057  - -                  6.18       - -.99 0.41 2- -     - - - Y
  24870 -                 1996 FJ1   13.4   0.15    11.63  0.057  - -                  3.10124    - -.99 0.13 3  -     - - - -
  24891 -                 1997 AT2   15.69  0.24     2.20  0.20   - -                  6.1709     - -.99 0.96 3  -     - - - -
  24898 Alanholmes        1997 AR17  15.56  0.15     2.10  0.24   - -                  6.86       - -.99 0.62 2  -     - - - Y
  24988 Alainmilsztajn    1998 MM2   15.34  0.135    2.54  0.20   - -                  2.8516     - -.99 0.09 1  -     - - - Y
  25011 -                 1998 PP1   12.84  0.465   15.04  0.057  - -                  6.336      - -.99 0.37 2  -     - - - Y
  25014 Christinepalau    1998 QT    15.0   0.15     2.71  0.24   - -                 12.0        - -.99 0.15 2  -     - - - Y
  25028 -                 1998 QL26  14.8   0.15     4.61  0.10   - -                  5.88       - -.99 0.68 3  -     - - - Y
  25041 -                 1998 QX40  15.49  0.24     2.37  0.20   - -                  4.29837    - -.99 0.44 3  -     - - - -
  25045 Baixuefei         1998 QU43  15.73  0.460    1.94  0.24   - -                  4.1742     - -.99 0.87 2  -     - - - Y
  25050 Michmadsen        1998 QN50  15.02  0.515    2.69  0.24   - -                  9.7475     - -.99 0.32 2  -     - - - Y
  25068 -                 1998 QV88  14.5   0.15     3.74  0.20   - -                 41.18       - -.99 0.4  3  -     - - - -
  25070 -                 1998 QY90  15.12  0.000    2.81  0.20   - -                 14.6918     - -.99 1.01 2  -     - - - Y
  25076 -                 1998 QM98  15.3   0.15     2.11  0.30   - -                 58.3        - -.99 0.35 2  T     - - - -
  25077 -                 1998 QJ99  15.41  0.420    2.47  0.20   - -                 36.1757     - -.99 0.39 2  W     - - - -
  25079 -                 1998 QU103 14.21  1.000    8.01  0.057  - -                  3.1869     - -.99 0.57 2  -     - - - Y
  25081 -                 1998 QR108 14.87  0.200    5.92  0.057  - -                 31.6448     - -.99 0.66 2  -     - - - Y
  25094 Zemtsov           1998 RF46  14.1   0.15     6.36  0.10   - -                  5.18       - -.99 1.02 3- -     - - - Y
  25099 Mashinskiy        1998 RS47  14.81  1.000    4.59  0.10   - -                  3.7632     - -.99 0.56 2  -     - - - Y
  25112 Mymeshkovych      1998 RL65  14.4   0.15     3.58  0.24   - -                 10.1        - -.99 0.35 2+ -     - - - Y
  25119 Kakani            1998 RA72  14.77  0.715    5.23  0.08   - -                 45.2483     - -.99 0.21 2  -     - - - Y
  25126 -                 1998 RO78  15.21  0.290    2.70  0.20   - -                  5.21       - -.99 0.27 2  -     - - - Y
  25128 -                 1998 SK1   14.29  1.000    6.51  0.08   - -                 61.4668     - -.99 0.37 2  W     - - - -
  25143 Itokawa           1998 SF36  19.48  0.15     0.35  0.23   - -                 12.132      - 0.69 1.05 3  T-    Y - - -
  25171 -                 1998 SX66  14.3   0.15     7.68  0.057  - -                 11.6        - -.99 0.40 2  -     - - - Y
  25186 -                 1998 SY115 14.2   0.15     4.30  0.20   - -                  6.4233     - -.99 0.45 3- -     - - - Y
  25196 -                 1998 SH134 14.35  0.930    7.51  0.057  - -                  3.639      - -.99 0.33 2  -     - - - Y
  25215 -                 1998 SC164 15.39  0.615    2.26  0.24   - -                 21.8725     - -.99 0.50 2  -     - - - Y
  25220 -                 1998 TQ6   14.16  0.245    4.00  0.24   - -                  8.650      - 0.07 0.13 2  -     - - - Y
  25228 -                 1998 TR30  14.09  0.645    8.45  0.057  - -                  6.1942     - -.99 0.29 2  -     - - - Y
  25241 -                 1998 UF14  13.77  0.420    9.80  0.057  - -                  5.1456     - -.99 0.58 2  -     - - - Y
  25253 -                 1998 UV29  14.2   0.370    8.06  0.057  - -                  3.7886     - -.99 0.47 2  -     - - - Y
  25262 -                 1998 VL14  14.29  0.700    4.12  0.20   - -                 17.7323     - -.99 0.33 2  -     - - - Y
  25263 -                 1998 VM16  13.27  0.930   12.37  0.057  - -                  5.1141     - -.99 0.20 2  -     - - - Y
  25282 -                 1998 WR    13.01  0.295    7.25  0.21   - -                 11.5129     - -.99 0.40 2  -     - - - Y
  25285 -                 1998 WB7   14.27  0.625    7.79  0.057  - -                 35.3373     - -.99 0.76 2  -     - - - Y
  25302 Niim              1998 XW3   12.58  0.705   16.97  0.057  - -                  2.9843     - -.99 0.14 2  -     - - - Y
  25307 -                 1998 XU77  13.76  0.710    9.83  0.057  - -                 10.9832     - -.99 0.32 2  -     - - - Y
  25313 -                 1998 YV8   15.23  0.15     5.01  0.057  - -                  3.32       - -.99 0.19 2  -     - - - Y
  25318 -                 1999 CH12  15.2   0.15     2.21  0.30   - -                 15.80       - -.99 0.09 2  A     - - - -
  25327 -                 1999 JB63  13.9   0.15     3.49  0.40   - -                  6.7160     - 0.63 0.65 3  -     - - - -
  25330 -                 1999 KV4   16.73  0.12     3.20  0.0351 - -                  4.919      - 0.14 0.15 3  N     - - - -
  25332 -                 1999 KK6   13.9   0.15     4.03  0.3    - -                  2.4531     - 0.06 0.10 3  -     - - - -
  25335 -                 1999 NT    13.7   0.15     5.41  0.20   - -                  3.3259     - -.99 0.34 3  -     - - - -
  25338 -                 1999 RE2   15.52  0.200    2.34  0.20   - -                 48.3265     - -.99 0.61 2  -     - - - Y
  25349 -                 1999 RL127 14.03  0.15     4.53  0.21   - -               -999.99999999 - -.99 0.62 -  -     - - - Y
  25355 -                 1999 RU221 15.59  0.24     2.11  0.24   - -                 10.02       - -.99 0.79 1  N     - - - -
  25361 -                 1999 TC23  15.36  0.620    2.46  0.21   - -                  3.171      - -.99 0.50 2  -     - - - Y
  25368 Gailcolwell       1999 TQ96  15.75  0.625    2.10  0.20   - -                  6.805      - -.99 0.68 2  -     - - - Y
  25391 -                 1999 UC16  14.1   0.15     4.11  0.24   - -                  4.0484     - -.99 0.29 2  -     - - - Y
  25398 -                 1999 VM12  15.38  0.850    3.52  0.10   - -                 21.3737     - -.99 0.37 2  -     - - - Y
  25399 Vonnegut          1999 VN20  13.0   0.15     7.46  0.20   - -                 11.5967     - -.99 0.29 2  -     - - - Y
  25404 Shansample        1999 VU31  15.5   0.285    2.16  0.24   - -                  5.0285     - -.99 0.52 2  W     - - - -
  25417 Coquillette       1999 VZ65  15.0   0.15     2.71  0.24   - -                  5.4151     - -.99 0.55 2  -     - - - Y
  25423 -                 1999 VS127 16.63  0.865    1.28  0.24   - -                 42.6353     - -.99 0.43 2  W     - - - -
  25451 -                 1999 XC8   15.1   0.825    2.59  0.24   - -                  4.531      - -.99 0.70 2  -     - - - Y
  25453 -                 1999 XU11  13.11  0.940   13.27  0.057  - -                 18.5133     - -.99 0.17 2  -     - - - Y
  25457 Mariannamao       1999 XH13  15.54  1.000    4.33  0.057  - -                  8.468      - -.99 0.86 2  -     - - - Y
  25458 -                 1999 XT13  14.77  0.24     3.37  0.20   - -                  3.6594     - -.99 0.30 3- A     - - - -
  25459 -                 1999 XL14  13.51  1.000    7.04  0.14   - -                 22.2977     - -.99 0.59 2  -     - - - Y
  25464 Maxrabinovich     1999 XA24  14.6   0.15     3.26  0.24   - -                  6.236      - -.99 0.75 3  -     - - - -
  25469 Ransohoff         1999 XC34  14.64  0.15     3.20  0.24   - -                  8.57       - -.99 0.11 2  -     - - - Y
  25474 -                 1999 XO38  14.79  0.615    3.27  0.20   - -                  2.8522     - -.99 0.09 1  -     - - - Y
  25489 -                 1999 XN83  13.88  0.450    4.85  0.21   - -                 10.1895     - -.99 0.81 2  -     - - - Y
  25490 Kevinkelly        1999 XN84  15.21  1.000    2.63  0.21   - -                  6.4407     - -.99 0.09 1  -     - - - Y
  25495 Michaelroddy      1999 XW86  14.55  0.670    6.85  0.057  - -                  3.2196     - -.99 0.09 1  -     - - - Y
  25500 -                 1999 XF91  14.38  0.790    6.24  0.08   - -                 11.2852     - -.99 0.55 2  -     - - - Y
  25505 -                 1999 XQ95  13.8   0.545    5.17  0.20   - -                136.5806     - -.99 0.31 2  -     - - - Y
  25512 Anncomins         1999 XT97  15.4   0.515    2.26  0.24   - -                127.0922     - -.99 0.26 2  -     - - - Y
  25521 Stevemorgan       1999 XH103 15.74  0.200    1.93  0.24   - -                 32.2998     - -.99 0.69 2  -     - - - Y
  25531 Lessek            1999 XE133 15.13  0.525    2.80  0.20   - -                  7.6933     - -.99 0.53 2  -     - - - Y
  25535 -                 1999 XF144 13.79  0.000    5.07  0.21   - -                145.1834     - -.99 0.88 2  -     - - - Y
  25549 Jonsauer          1999 XZ167 15.54  1.000    2.32  0.20   - -                  2.124      - -.99 0.27 2  -     - - - Y
  25564 -                 1999 XC175 13.9   0.15     9.24  0.057  - -                  3.8652     - -.99 0.43 2  -     - - - Y
  25583 -                 1999 XJ221 12.69  1.000   10.29  0.14   - -                 10.5536     - -.99 0.58 2  -     - - - Y
  25598 -                 1999 YK16  13.84  0.605    9.48  0.057  - -                  3.3829     - -.99 0.60 2  -     - - - Y
  25600 -                 2000 AS1   14.95  0.15     2.78  0.24   - -                  5.5787     - 0.71 0.80 2  -     - - - Y
  25626 -                 2000 AD50  15.2   0.260    2.65  0.21   - -                  2.0859     - -.99 0.27 2  -     - - - Y
  25631 -                 2000 AJ55  13.57  0.615   10.74  0.057  - -                 10.0275     - -.99 0.27 2  -     - - - Y
  25634 -                 2000 AZ59  13.8   0.15     9.67  0.057  - -                  4.5705     - -.99 0.59 2  -     - - - Y
  25638 Ahissar           2000 AB64  14.9   0.15     2.84  0.24   - -                  3.2721     - -.99 0.66 3  -     - - - -
  25647 -                 2000 AQ75  15.1   0.815    2.59  0.24   - -                 45.9606     - -.99 0.24 2  -     - - - Y
  25673 Di Mascio         2000 AJ99  14.81  1.000    2.96  0.24   - -                  7.7688     - -.99 0.40 2  -     - - - Y
  25684 -                 2000 AB114 15.47  0.785    3.39  0.10   - -                  6.9247     - -.99 0.69 2  -     - - - Y
  25685 Katlinhornig      2000 AK116 14.73  0.295    6.31  0.057  - -                  9.5218     - -.99 0.22 2  -     - - - Y
  25689 Duannihuang       2000 AL121 14.5   0.15     3.42  0.24   - -                  6.3736     - -.99 0.62 2  -     - - - Y
  25698 Snehakannan       2000 AQ126 15.29  0.000    2.37  0.24   - -                  4.7223     - -.99 0.60 2  W     - - - -
  25709 -                 2000 AP142 14.08  0.260    8.51  0.057  - -                  2.9622     - -.99 0.27 2  -     - - - Y
  25716 -                 2000 AE164 14.44  0.660    3.84  0.20   - -                 17.3741     - -.99 0.65 2  -     - - - Y
  25719 -                 2000 AV171 14.19  0.12     7.83  0.057  - -                 19.4        - -.99 0.82 1  N     - - - -
  25745 -                 2000 AC242 13.35  0.185    7.59  0.14   - -                  5.5145     - -.99 0.61 2  -     - - - Y
  25755 -                 2000 BR14  12.7   0.15    16.05  0.057  - -               -999.99999999 - -.99 -.99 -  -     - - - -
  25773 -                 2000 CX27  14.34  1.000    7.53  0.057  - -                 11.7489     - -.99 0.41 2  -     - - - Y
  25783 Brandontyler      2000 CM39  14.29  1.000    7.73  0.057  - -                  3.4997     - -.99 0.15 2  -     - - - Y
  25797 -                 2000 CG82  13.51  1.000   11.07  0.057  - -                 10.5405     - -.99 0.20 2  -     - - - Y
  25855 -                 2000 EA168 13.8   0.15     9.67  0.057  - -                 13.3927     - -.99 0.59 2  -     - - - Y
  25861 -                 2000 FS15  13.56  0.540   10.82  0.057  - -                  6.9961     - -.99 0.18 2  -     - - - Y
  25866 -                 2000 GA100 13.74  0.505    9.96  0.057  - -                104.4694     - -.99 0.52 2  -     - - - Y
  25879 -                 2000 QA105 13.78  0.000    9.76  0.057  - -                 23.6415     - -.99 0.64 2  -     - - - Y
  25884 Asai              2000 SQ4   14.6   0.15     2.92  0.30   - -                  4.9169     - -.99 0.55 3  -     - ? - -
  25887 -                 2000 SU308 14.82  0.000    6.05  0.057  - -                 21.975      - -.99 0.72 2  -     - - - Y
  25907 Capodilupo        2001 AR20  15.1   0.345    2.59  0.24   - -                  6.9355     - -.99 0.59 2  -     - - - Y
  25911 -                 2001 BC76  11.7   0.15    25.44  0.057  - -                  8.80       - 0.63 1.08 2+ -     - - - -
  25916 -                 2001 CP44  13.6   0.15     5.66  0.20   - -                  4.19       - 0.28 0.37 3  -     - - - -
  25928 -                 2001 DJ52  14.43  1.000    3.85  0.20   - -                  8.0212     - -.99 0.53 2  -     - - - Y
  25934 -                 2001 DC74  13.8   0.15     7.30  0.10   - -                 19.1        - -.99 0.90 2  -     - - - -
  25956 -                 2001 FE16  14.03  1.000    8.70  0.057  - -                  6.6431     - -.99 0.47 2  -     - - - Y
  26002 Angelayeung       2001 FL103 14.88  0.000    3.14  0.20   - -                  2.2986     - -.99 0.25 2  -     - - - Y
  26021 -                 4177 P-L   15.68  0.080    2.17  0.20   - -                 72.7248     - -.99 0.86 2  -     - - - Y
  26022 -                 4180 P-L   15.4   0.15     2.26  0.24   - -                  5.4        - -.99 0.9  2  -     - - - -
  26027 Cotopaxi          4861 P-L   16.28  1.000    1.34  0.3    - -                  7.1        - -.99 1.02 2  -     - - - Y
  26031 -                 6074 P-L   16.1   0.15     1.79  0.20   - -                  4.55       - -.99 0.84 2- -     - - - Y
  26038 -                 2290 T-1   15.0   0.15     4.20  0.10   - -                  8.07       - -.99 0.51 2  -     - - - Y
  26045 -                 1582 T-2   15.84  0.24     2.09  0.1871 - -                  2.9        - -.99 0.10 1  N     - - - -
  26058 -                 1061 T-3   14.54  0.535    4.38  0.14   - -                  6.058      - -.99 0.49 2  -     - - - Y
  26073 -                 5168 T-3   14.07  0.820    8.55  0.057  - -                  9.5519     - -.99 0.78 2  -     - - - Y
  26074 Carlwirtz         1977 TD    14.9   0.15     2.54  0.30   - -                  2.5493     - -.99 0.11 3  -     - B - -
  26083 -                 1981 EJ11  15.1   0.000    2.77  0.21   - -                336.6008     - -.99 0.33 2  -     - - - Y
  26084 -                 1981 EK17  15.11  0.345    2.83  0.20   - -                121.957      - -.99 0.68 2  -     - - - Y
  26088 -                 1985 QF1   13.8   0.405    5.04  0.21   - -                  7.4374     - -.99 0.09 1  -     - - - Y
  26090 -                 1986 PU1   15.56  0.15     2.24  0.21   - -                  4.23       - -.99 0.33 2  -     - - - Y
  26093 -                 1987 UA1   13.8   0.15     5.16  0.20   - -                  3.3186     - -.99 0.10 2+ A     - - - -
  26094 -                 1988 NU    14.24  0.120    5.96  0.10   - -                  4.6045     - -.99 0.09 1  -     - - - Y
  26096 -                 1988 SD3   14.51  0.375    3.63  0.21   - -                 11.2282     - -.99 0.21 2  -     - - - Y
  26098 -                 1989 AN3   14.2   0.15     3.92  0.24   - -                  2.42       - -.99 0.12 1  -     - - - Y
  26110 -                 1991 NK4   14.0   0.15     4.30  0.24   - -                  9.179      - -.99 0.79 2  -     - - - Y
  26121 -                 1992 BX    14.19  0.585    4.31  0.20   - -                  3.5544     - -.99 0.31 2  -     - - - Y
  26125 -                 1992 RG    13.1   0.15    10.67  0.0892 - -                  4.2005     - -.99 0.49 3  -     - - - -
  26128 -                 1993 BO10  13.0   0.15    13.98  0.057  - -                  8.70       - -.99 0.40 3- -     - - - Y
  26133 -                 1993 FS26  14.18  0.275    4.34  0.20   - -                  6.7672     - -.99 0.15 2  -     - - - Y
  26138 -                 1993 TK25  15.81  0.15     3.83  0.057  - -                 32.0        - -.99 1.26 2  -     - - - Y
  26174 -                 1996 EP1   13.9   0.15     4.93  0.20   - -                  5.93       - -.99 0.12 1  -     - - - -
  26181 -                 1996 GQ21   5.2   0.15   383.29  0.10   - -               -999.99999999 < -.99 0.10 -  -     - - - -
  26182 -                 1996 HW8   14.9   0.375    4.39  0.10   - -                  2.7689     - -.99 0.09 1  -     - - - Y
  26197 Bormio            1997 FN1   14.9   0.15     3.11  0.20   - -                  3.6069     - -.99 0.48 2  W     - - - -
  26198 -                 1997 GJ13  15.5   0.15     2.36  0.20   - -                181.1088     - -.99 0.39 2  W     - - - -
  26203 -                 1997 KS    14.54  0.305    3.68  0.20   - -                 12.8447     - -.99 0.17 2  W     - - - -
  26227 -                 1998 HJ7   14.8   0.15     2.66  0.30   - -                 22.07       - -.99 0.15 2  A     - - - -
  26230 -                 1998 QR1   14.9   0.135    3.12  0.20   - -                  7.3177     - -.99 0.68 2  -     - - - Y
  26231 -                 1998 QQ7   15.15  0.550    2.54  0.24   - -                  2.9687     - -.99 0.28 2  -     - - - Y
  26241 -                 1998 QY40  14.9   0.15     2.84  0.24   - -                 12.8346     - -.99 0.71 2  -     Y - Y -
  26269 Marciaprill       1998 RG57  15.88  0.540    1.93  0.21   - -                 57.2825     - -.99 0.65 2  -     - - - Y
  26284 -                 1998 SZ59  15.03  0.185    2.93  0.20   - -                  7.5012     - -.99 0.22 2  -     - - - Y
  26285 -                 1998 SS61  14.44  0.170    3.76  0.21   - -                 20.353      - -.99 0.33 2  -     - - - Y
  26287 -                 1998 SD67  14.4   0.15     3.58  0.24   - -                 10.648      - -.99 0.38 3- -     - - - -
  26304 -                 1998 SZ145 14.9   0.15     2.84  0.24   - -                  4.9521     - -.99 0.76 2  -     - - - Y
  26330 -                 1998 WN5   14.96  0.205    5.68  0.057  - -                  4.7938     - -.99 0.68 2  W     - - - -
  26335 -                 1998 WT16  14.83  0.500    3.13  0.21   - -                  3.7733     - -.99 0.37 2  -     - - - Y
  26337 Matthewagam       1998 WJ19  15.23  0.430    2.61  0.21   - -                 98.9488     - -.99 0.53 2  -     - - - Y
  26340 Evamarkova        1998 XY8   14.0   0.15     8.82  0.057  - -               -999.99999999 > -.99 0.1  -  -     - - - -
  26343 -                 1998 XB53  13.92  0.385    4.76  0.21   - -                 12.5543     - -.99 0.47 2  -     - - - Y
  26346 -                 1998 XF93  13.0   0.555   13.95  0.057  - -                 13.9274     - -.99 0.29 2  -     - - - Y
  26348 -                 1998 XO94  13.6   0.300    5.52  0.21   - -                 15.6948     - -.99 0.21 2  -     - - - Y
  26351 -                 1998 XG95  14.4   0.190    3.92  0.20   - -                 14.096      - -.99 0.69 2  -     - - - Y
  26355 Grueber           1998 YL8   13.15  0.305    6.98  0.20   - -                  5.0151     - -.99 0.59 2  -     - - - Y
  26372 -                 1999 CW69  14.09  0.370    4.41  0.21   - -                 37.6939     - -.99 0.10 1  -     - - - Y
  26375 -                 1999 DE9    5.20  0.15   383.27  0.10   > -                 24.         < -.99 0.10 1  -     - - - -
  26380 -                 1999 JY65  13.3   0.15    12.18  0.057  - -                 13.653      - -.99 0.38 3  -     - - - -
  26382 -                 1999 LT32  12.42  0.840   18.30  0.057  - -                  7.7835     - -.99 0.56 2  -     - - - Y
  26383 -                 1999 MA2   15.58  0.43     1.52  0.4475 - -                  4.918      - 0.32 0.35 3  -     - - - -
  26387 -                 1999 TG2   12.8   0.15    15.33  0.057  S -                  5.14720    - -.99 -.99 2  N     Y - Y -
  26399 Rileyennis        1999 VG189 15.87  0.330    1.82  0.24   - -                 19.9678     - -.99 0.71 2  -     - - - Y
  26403 -                 1999 WF18  14.03  0.485    4.52  0.21   - -                  5.1657     - -.99 0.21 2  -     - - - Y
  26408 -                 1999 XO33  13.93  0.100    4.75  0.21   - -                 29.2496     - -.99 0.36 2  -     - - - Y
  26410 -                 1999 XZ34  13.2   0.15    12.75  0.057  - -                  5.619      - -.99 0.38 2  -     - - - Y
  26412 Charlesyu         1999 XR60  14.89  0.205    5.86  0.057  - -                 46.57       - -.99 0.45 2  -     - - - Y
  26416 -                 1999 XM84  14.3   0.15     3.74  0.24   - -                  2.907      - -.99 0.20 3- -     - - - -
  26419 -                 1999 XR95  13.62  0.455    5.49  0.21   - -                  2.5518     - -.99 0.09 1  -     - - - Y
  26433 Michaelyurko      1999 XK215 15.05  0.390    2.66  0.24   - -                  7.9326     - -.99 0.64 2  -     - - - Y
  26447 Akrishnan         2000 AX67  15.44  1.000    2.37  0.21   - -                102.9215     - -.99 0.56 2  -     - - - Y
  26460 -                 2000 AZ120 13.9   0.15     4.81  0.21   - -                  5.48       - -.99 0.90 2  -     Y - - -
  26461 -                 2000 AW124 14.03  0.440    4.53  0.21   - -                  2.3395     - -.99 0.09 1  -     - - - Y
  26471 -                 2000 AS152 13.3   0.15     5.93  0.24   - -                  2.68679    - 0.20 0.24 3  -     - B - -
  26472 -                 2000 AC162 14.52  1.000    3.62  0.21   - -                  3.7447     - -.99 0.36 2  -     - - - Y
  26485 -                 2000 AD231 13.47  0.270   11.24  0.057  - -                 42.2215     - -.99 0.33 2  -     - - - Y
  26514 -                 2000 CH48  14.15  0.190    4.41  0.20   - -                  4.9655     - 0.72 0.94 3  -     - - - -
  26515 -                 2000 CJ53  14.0   0.15     8.82  0.057  - -                  5.5161     - -.99 1.06 2  -     - - - Y
  26520 -                 2000 CQ75  13.45  0.715    8.58  0.10   - -                  3.9703     - -.99 0.37 2  -     - - - Y
  26522 Juliapoje         2000 CZ83  13.9   0.15     9.24  0.057  > -                 12.         > -.99 0.07 1  -     - - - Y
  26524 -                 2000 CY85  14.98  0.035    3.00  0.20   - -                  3.3324     - -.99 0.09 1  -     - - - Y
  26569 -                 2000 EL77  14.45  1.000    3.83  0.20   - -                 12.6244     - -.99 0.60 2  -     - - - Y
  26577 -                 2000 EC91  13.67  0.490   10.27  0.057  - -                  2.6757     - -.99 0.25 2  -     - - - Y
  26584 -                 2000 EF114 13.9   1.000    9.22  0.057  - -                  6.6685     - -.99 0.31 2  -     - - - Y
  26596 -                 2000 EE171 15.5   0.715    2.31  0.21   - -                  9.0073     - -.99 0.39 2  -     - - - Y
  26616 -                 2000 GG6   13.97  0.865    4.66  0.21   - -                  4.0152     - -.99 0.28 2  -     - - - Y
  26623 -                 2000 GK82  13.81  0.925    9.63  0.057  - -                  4.8337     - -.99 0.36 2  -     - - - Y
  26630 -                 2000 GH133 13.92  0.570    4.76  0.21   - -                  3.62       - -.99 0.09 1  -     - - - Y
  26636 -                 2000 HX57  13.0   0.15     7.28  0.21   - -                  4.274      - -.99 0.25 2+ -     - - - -
  26657 -                 2000 SX293 13.8   0.15     7.30  0.10   - -                  3.3        - -.99 0.30 2  -     - - - -
  26663 -                 2000 XK47  18.1   0.15     0.713 0.20   - -                  2.572      - -.99 0.11 2  N     - - - -
